timestamp,cpu_percent,memory_percent,memory_used_mb,server_cpu,server_mem_mb,db_connections,net_sent_mb,net_recv_mb
2026-01-07T18:37:45.225509,1.9,21.1,3372.66015625,0.0,32.875,19,4.218806266784668,4.414621353149414
2026-01-07T18:37:46.276373,1.9,21.1,3372.5078125,0.0,32.875,19,4.228489875793457,4.430316925048828
2026-01-07T18:37:47.324315,2.6,21.1,3371.3359375,0.0,32.875,19,4.2370500564575195,4.448112487792969
2026-01-07T18:37:48.375678,3.1,21.1,3369.96484375,0.0,32.875,19,4.42014217376709,4.494556427001953
2026-01-07T18:37:49.432516,2.1,21.1,3369.44140625,0.0,32.875,19,4.428718566894531,4.5163774490356445
2026-01-07T18:37:50.481058,1.9,21.1,3368.859375,0.0,32.875,19,4.437633514404297,4.533661842346191
2026-01-07T18:37:51.529280,2.6,21.1,3369.39453125,0.0,32.875,19,4.446505546569824,4.5532073974609375
2026-01-07T18:37:52.581481,2.1,21.1,3372.86328125,0.0,32.875,19,4.455472946166992,4.571260452270508
2026-01-07T18:37:53.629357,1.7,21.1,3372.72265625,0.0,32.875,19,4.463849067687988,4.588245391845703
2026-01-07T18:37:54.678442,3.3,21.1,3376.4453125,0.0,32.875,19,4.476387977600098,4.611691474914551
2026-01-07T18:37:55.729026,2.1,21.1,3375.92578125,0.0,32.875,19,4.491223335266113,4.641049385070801
2026-01-07T18:37:56.778720,3.8,21.1,3375.66015625,0.0,32.875,19,4.501873016357422,4.663415908813477
2026-01-07T18:37:57.828236,2.6,21.1,3375.98828125,0.0,32.875,19,4.526646614074707,4.68443489074707
2026-01-07T18:37:58.876538,1.9,21.1,3382.44140625,0.0,32.875,19,4.535585403442383,4.707679748535156
2026-01-07T18:37:59.925406,1.7,21.1,3378.59375,0.0,32.875,19,4.544321060180664,4.731740951538086
2026-01-07T18:38:00.973065,2.4,21.1,3380.0078125,0.0,32.875,19,4.553247451782227,4.751382827758789
2026-01-07T18:38:02.031190,2.8,21.1,3380.58984375,0.0,32.875,19,4.5619001388549805,4.767473220825195
2026-01-07T18:38:03.085886,1.9,21.1,3379.81640625,0.0,32.875,19,4.570661544799805,4.784675598144531
2026-01-07T18:38:04.138884,1.7,21.1,3377.87890625,0.0,32.875,19,4.579291343688965,4.806482315063477
2026-01-07T18:38:05.189019,1.9,21.1,3377.7734375,0.0,32.875,19,4.588501930236816,4.828037261962891
2026-01-07T18:38:06.238914,1.7,21.1,3377.62109375,0.0,32.875,19,4.597294807434082,4.845830917358398
2026-01-07T18:38:07.293801,2.9,21.1,3377.9765625,0.0,32.875,19,4.605956077575684,4.86578369140625
2026-01-07T18:38:08.342731,3.6,21.1,3377.60546875,0.0,32.875,19,4.790307998657227,4.912646293640137
